Function,Min Sampling Rate (%),Max Sampling Rate (%),Average Sampling Rate (%)
start_thread,73.4,74.97,74.16999999999999
do_command,73.21,74.81,73.998
dispatch_command,71.38,72.82,72.02199999999999
dispatch_sql_command,66.34,67.83,66.998
mysql_execute_command,47.86,49.15,48.584
Sql_cmd_dml::execute,44.07,45.16,44.678
"std::thread::_State_impl<std::thread::_Invoker<std::tuple<Detached_thread, void",20.54,24.15,22.762
parse_sql,14.86,15.25,15.038
THD::sql_parser,14.02,14.46,14.222
system_call_fastpath,12.44,12.87,12.559999999999999
Sql_cmd_update::update_single_table,11.84,12.46,12.248
Sql_cmd_dml::execute_inner,10.56,10.92,10.776
MYSQLparse,10.55,10.86,10.746
Query_expression::optimize,10.45,10.74,10.645999999999999
btr_cur_search_to_nth_level,10.16,10.69,10.536
Query_block::optimize,10.09,10.36,10.225999999999999
JOIN::optimize,9.81,10.06,9.932
Sql_cmd_dml::prepare,8.4,8.83,8.639999999999999
ib_log_writer,5.97,7.73,7.0920000000000005
Sql_cmd_insert_values::execute_inner,6.78,7.24,7.066000000000001
__libc_send,6.88,7.25,7.0200000000000005
JOIN::make_join_plan,6.71,6.98,6.858
write_record,6.35,6.82,6.640000000000001
handler::ha_write_row,6.32,6.79,6.614
ha_innobase::write_row,6.28,6.75,6.578
log_writer,5.52,7.18,6.55
row_ins_step,6.15,6.63,6.446
sys_sendto,6.26,6.64,6.388
SYSC_sendto,6.25,6.61,6.36
sock_sendmsg,6.1,6.43,6.2
inet_sendmsg,6.04,6.39,6.151999999999999
tcp_sendmsg,5.89,6.24,6.008
row_search_mvcc,5.91,6.19,6.000000000000001
handler::ha_index_read_map,5.79,5.98,5.884
ha_innobase::index_read,5.52,5.7,5.63
tcp_push,5.21,5.61,5.364
__tcp_push_pending_frames,5.18,5.6,5.345999999999999
tcp_write_xmit,5.15,5.55,5.304
tcp_transmit_skb,4.87,5.21,5.004
test_quick_select,4.72,5.02,4.946
ip_queue_xmit,4.53,4.85,4.67
ip_local_out_sk,4.41,4.77,4.566
ip_output,4.37,4.73,4.536
ip_finish_output,4.32,4.66,4.468
JOIN::extract_func_dependent_tables,4.26,4.4,4.322
do_softirq,4.04,4.36,4.204
row_ins_sec_index_entry,3.93,4.35,4.144
call_softirq,3.96,4.29,4.136
__do_softirq,3.95,4.27,4.116
local_bh_enable,3.8,4.18,3.97
__local_bh_enable_ip,3.79,4.16,3.9620000000000006
join_read_const_table,3.84,3.96,3.914
_raw_spin_unlock_irqrestore,3.73,3.91,3.804
get_key_scans_params,3.66,3.86,3.782
net_rx_action,3.53,3.88,3.694
MYSQLlex,3.47,3.81,3.65
process_backlog,3.47,3.79,3.6059999999999994
Query_expression::execute,3.52,3.72,3.6059999999999994
check_quick_select,3.45,3.65,3.5840000000000005
row_ins_sec_index_entry_low,3.4,3.72,3.5559999999999996
open_tables_for_query,3.45,3.72,3.5520000000000005
read_const,3.5,3.64,3.536
__netif_receive_skb,3.38,3.68,3.508
__netif_receive_skb_core,3.35,3.65,3.47
Query_expression::ExecuteIteratorQuery,3.37,3.58,3.4620000000000006
DsMrr_impl::dsmrr_info_const,3.31,3.53,3.4599999999999995
handler::multi_range_read_info_const,3.28,3.47,3.404000000000001
ip_rcv,3.24,3.55,3.364
open_tables,3.24,3.53,3.354
ip_rcv_finish,3.1,3.46,3.2459999999999996
ip_local_deliver,3.09,3.43,3.2199999999999998
ip_local_deliver_finish,3.03,3.38,3.1739999999999995
handler::ha_update_row,3.06,3.23,3.162
ha_innobase::records_in_range,3.0,3.19,3.1239999999999997
ha_innobase::update_row,2.99,3.18,3.102
tcp_v4_rcv,2.92,3.28,3.082
LEX::make_sql_cmd,2.92,3.1,3.024
[libpthread-2.17.so],2.8,2.99,2.918
Detached_thread::operator,2.73,3.04,2.896
buf_page_get_gen,2.82,2.91,2.8579999999999997
tcp_prequeue,2.66,2.98,2.8
IndexRangeScanIterator::Read,2.74,2.88,2.798
handler::ha_multi_range_read_next,2.71,2.84,2.7660000000000005
handler::multi_range_read_next,2.68,2.81,2.742
__wake_up_common_lock,2.61,2.88,2.722
row_upd_step,2.64,2.74,2.6740000000000004
ibuf_insert,2.38,2.67,2.556
__wake_up_sync_key,2.4,2.71,2.534
Buf_fetch<Buf_fetch_normal>::single_page,2.36,2.48,2.402
Sql_cmd_select::prepare_inner,2.23,2.48,2.3899999999999997
Query_block::prepare,2.11,2.38,2.268
row_ins_clust_index_entry,2.14,2.26,2.204
buf_flush_do_batch,2.1,2.2,2.1580000000000004
rec_get_offsets,2.01,2.22,2.116
buf_flush_page,2.04,2.16,2.104
pfs_end_statement_vc,1.98,2.09,2.024
dblwr::write,1.94,2.05,1.9959999999999998
Double_write::enqueue,1.88,1.99,1.9280000000000002
PT_select_stmt::make_cmd,1.82,1.97,1.916
ha_innobase::read_range_first,1.86,1.92,1.886
handler::read_range_first,1.84,1.91,1.8679999999999999
__memcpy_ssse3_back,1.72,1.84,1.8020000000000003
ext4_file_write,1.71,1.76,1.734
open_table,1.63,1.78,1.7099999999999997
setup_fields,1.64,1.77,1.7079999999999997
optimize_cond,1.62,1.73,1.6920000000000002
PT_query_expression::contextualize,1.62,1.74,1.6919999999999997
generic_file_aio_write,1.67,1.71,1.688
Item_field::fix_fields,1.5,1.7,1.626
log_advance_ready_for_write_lsn,1.3,1.73,1.5779999999999998
Protocol_classic::get_command,1.5,1.63,1.576
__generic_file_aio_write,1.52,1.55,1.536
my_net_read,1.45,1.57,1.522
row_ins_clust_index_entry_low,1.42,1.57,1.5
page_cur_search_with_match,1.43,1.59,1.496
PT_query_specification::contextualize,1.42,1.56,1.494
fil_aio_wait,1.4,1.49,1.436
Sql_cmd_update::prepare_inner,1.39,1.47,1.432
os_file_write_func,1.33,1.47,1.422
Buf_fetch_normal::get,1.36,1.45,1.4100000000000001
find_or_create_digest,1.33,1.47,1.4060000000000001
page_cur_search_with_match_bytes,1.32,1.5,1.4
fil_io,1.33,1.42,1.3800000000000001
Fil_shard::do_io,1.31,1.4,1.3599999999999999
lf_hash_search,1.29,1.42,1.356
Query_block::setup_conds,1.33,1.36,1.346
buf_page_io_complete,1.24,1.36,1.3060000000000003
AggregateIterator::Read,1.26,1.35,1.3
generic_file_buffered_write,1.27,1.33,1.294
ha_commit_trans,1.21,1.36,1.27
Item_func::fix_fields,1.25,1.28,1.2600000000000002
vio_read,1.15,1.29,1.2419999999999998
get_mm_tree,1.1,1.35,1.234
vio_socket_io_wait,1.13,1.27,1.2239999999999998
Double_write::write_data_pages,1.16,1.25,1.21
Double_write::write_to_datafile,1.15,1.23,1.1999999999999997
sys_fsync,1.1,1.27,1.182
do_fsync,1.1,1.27,1.1780000000000002
sys_futex,1.09,1.24,1.168
ext4_sync_file,1.09,1.26,1.166
btr_search_guess_on_hash,1.05,1.26,1.158
ppoll,1.07,1.18,1.154
row_ins_check_foreign_constraint,1.09,1.21,1.144
do_futex,1.07,1.21,1.142
ha_innobase::general_fetch,1.03,1.23,1.136
JOIN::estimate_rowcount,1.05,1.18,1.124
cmp_dtuple_rec_with_match_low,1.07,1.21,1.122
sys_pwrite64,1.1,1.18,1.122
lock_tables,1.04,1.22,1.122
btr_cur_optimistic_update,1.09,1.15,1.116
rec_init_offsets_comp_ordinary,1.01,1.21,1.1019999999999999
filemap_write_and_wait_range,1.01,1.2,1.09
os_aio_func,1.03,1.11,1.08
vfs_write,1.05,1.14,1.078
_int_malloc,1.02,1.18,1.072
find_field_in_tables,0.95,1.12,1.05
Lex_hash::get_hash_symbol,0.99,1.12,1.05
NestedLoopIterator::Read,0.98,1.1,1.0379999999999998
FilterIterator::Read,0.97,1.09,1.032
do_sync_write,1.0,1.07,1.0219999999999998
__filemap_fdatawrite_range,0.96,1.12,1.018
lex_start,0.97,1.05,1.018
do_writepages,0.96,1.12,1.014
Log_file_handle::write,0.88,1.08,1.01
MDL_context::acquire_lock,0.95,1.07,1.002
sys_ppoll,0.93,1.02,0.998
ext4_writepages,0.94,1.11,0.998
Double_write::write_complete,0.95,1.04,0.9959999999999999
io_submit,0.94,1.01,0.9719999999999999
TC_LOG_DUMMY::commit,0.9,1.05,0.9560000000000001
trx_undo_report_row_operation,0.91,0.99,0.9460000000000001
Item_cond::fix_fields,0.91,0.97,0.942
sys_io_submit,0.9,0.99,0.9400000000000001
mysql_lock_tables,0.84,1.01,0.9299999999999999
trx_coordinator::commit_in_engines,0.88,1.03,0.9299999999999999
lock_clust_rec_read_check_and_lock,0.85,0.99,0.9259999999999999
do_io_submit,0.89,0.98,0.9259999999999999
btr_cur_optimistic_insert,0.86,0.92,0.9
handler::ha_index_next_same,0.78,1.0,0.89
THD::cleanup_after_query,0.85,0.91,0.8880000000000001
build_equal_items,0.84,0.94,0.884
Fil_system::flush_file_spaces,0.83,0.95,0.876
Fil_shard::flush_file_spaces,0.82,0.95,0.8739999999999999
fill_record_n_invoke_before_triggers,0.78,0.93,0.8540000000000001
malloc,0.82,0.86,0.844
__schedule,0.8,0.93,0.844
Fil_shard::space_flush,0.79,0.92,0.844
Query_result_send::send_result_set_metadata,0.8,0.94,0.844
ha_commit_low,0.76,0.94,0.842
__libc_recv,0.78,0.91,0.8379999999999999
ha_innobase::read_range_next,0.72,0.9,0.8240000000000001
find_field_in_table_ref,0.72,0.87,0.8240000000000001
mtr_t::commit,0.81,0.83,0.8219999999999998
MDL_context::try_acquire_lock_impl,0.79,0.89,0.8219999999999998
srv_purge_coordinator_thread,0.6,1.13,0.8200000000000001
schedule,0.77,0.87,0.812
Buf_fetch<Buf_fetch_normal>::lookup,0.75,0.85,0.812
do_sys_poll,0.73,0.87,0.8119999999999999
trans_commit_stmt,0.76,0.87,0.8100000000000002
PT_update::make_cmd,0.77,0.83,0.7940000000000002
finish_task_switch,0.75,0.85,0.784
fill_record,0.71,0.84,0.78
page_cur_insert_rec_low,0.72,0.85,0.776
_int_free,0.74,0.81,0.774
Item::save_in_field,0.72,0.83,0.772
handler::ha_index_init,0.67,0.79,0.756
btr_pcur_t::restore_position,0.61,0.81,0.744
THD::send_result_metadata,0.71,0.81,0.744
btr_cur_update_in_place,0.68,0.77,0.732
close_thread_tables,0.71,0.75,0.73
RefIterator<false>::Read,0.67,0.76,0.728
ha_innobase::build_template,0.62,0.78,0.716
row_sel_store_mysql_rec,0.67,0.73,0.6980000000000001
ha_innobase::change_active_index,0.61,0.73,0.6839999999999999
mutex_enter_inline<PolicyMutex<TTASEventMutex<GenericPolicy> > >,0.62,0.76,0.68
EQRefIterator::Read,0.62,0.73,0.678
Double_write::write_pages,0.63,0.73,0.6779999999999999
Double_write::write_dblwr_pages,0.63,0.73,0.6779999999999999
trans_commit,0.62,0.75,0.6740000000000002
btr_page_reorganize_low,0.65,0.68,0.66
"contextualize_array<Parse_context, Mem_root_array_YY<PT_table_reference*> >",0.61,0.68,0.654
pthread_cond_broadcast@@GLIBC_2.3.2,0.62,0.72,0.652
page_copy_rec_list_end_no_locks,0.63,0.67,0.6479999999999999
srv_worker_thread,0.6,0.66,0.64
PT_table_factor_table_ident::contextualize,0.58,0.68,0.6260000000000001
pfs_digest_end_vc,0.54,0.69,0.624
PT_locking::contextualize,0.57,0.67,0.62
os_event::wait_time_low,0.55,0.65,0.6080000000000001
system_call_after_swapgs,0.58,0.6,0.5940000000000001
pthread_cond_timedwait@@GLIBC_2.3.2,0.52,0.63,0.588
ib_log_flush,0.54,0.63,0.584
[libcrypto.so.1.0.2k],0.52,0.68,0.572
mtr_t::Command::execute,0.55,0.58,0.5660000000000001
futex_wait,0.51,0.61,0.566
PTI_context::itemize,0.49,0.6,0.5640000000000001
ib_pg_flush-2,0.54,0.58,0.556
ib_pg_flush-3,0.54,0.57,0.556
PT_select_item_list::contextualize,0.51,0.6,0.554
ib_pg_flush-1,0.53,0.57,0.548
log_flusher,0.5,0.57,0.534
ib_pg_flush_co,0.51,0.54,0.53
futex_wait_queue_me,0.47,0.55,0.508
cmp_data,0.46,0.55,0.504
ut_delay,0.46,0.56,0.502
ib_log_wr_notif,0.45,0.53,0.49800000000000005
init_table_iterator,0.44,0.54,0.49800000000000005
Session_sysvars_tracker::mark_as_changed,0.45,0.55,0.49400000000000005
fold_condition,0.45,0.55,0.49399999999999994
ext4_da_write_begin,0.49,0.5,0.49399999999999994
Item_func::fix_func_arg,0.48,0.51,0.492
futex_requeue,0.46,0.54,0.48600000000000004
ha_innobase::update_thd,0.46,0.51,0.48599999999999993
log_write_notifier,0.43,0.51,0.48
buf_read_page_low,0.44,0.52,0.48
Query_block::add_table_to_list,0.45,0.49,0.48
ha_innobase::extra,0.47,0.48,0.476
Batch_segment::write,0.42,0.53,0.47000000000000003
os_file_write_retry,0.42,0.53,0.47000000000000003
Query_result_send::send_data,0.42,0.48,0.46399999999999997
ext4_da_write_end,0.43,0.48,0.45999999999999996
poll_schedule_timeout,0.42,0.5,0.458
THD::send_statement_status,0.43,0.47,0.454
PTI_expr_with_alias::itemize,0.42,0.47,0.4539999999999999
handler::ha_external_lock,0.41,0.49,0.45
ib_srv_purge,0.31,0.61,0.44800000000000006
malloc_consolidate,0.42,0.46,0.446
copy_user_enhanced_fast_string,0.41,0.48,0.44399999999999995
wake_up_q,0.41,0.5,0.43999999999999995
schedule_hrtimeout_range,0.41,0.49,0.438
Lex_input_stream::add_digest_token,0.38,0.5,0.438
LEX::new_top_level_query,0.4,0.46,0.43200000000000005
try_to_wake_up,0.4,0.49,0.43199999999999994
schedule_hrtimeout_range_clock,0.4,0.48,0.43000000000000005
ib_log_fl_notif,0.39,0.44,0.426
THD::enter_stage,0.38,0.48,0.422
__memset_sse2,0.38,0.47,0.42000000000000004
remove_eq_conds,0.38,0.49,0.418
PTI_simple_ident_ident::itemize,0.34,0.47,0.418
Item_cond::itemize,0.35,0.46,0.41200000000000003
log_flush_notifier,0.38,0.42,0.40599999999999997
ha_innobase::info_low,0.34,0.44,0.404
Sql_cmd_select::precheck,0.32,0.45,0.4
LEX::new_query,0.36,0.42,0.4
Sql_cmd_delete::delete_from_single_table,0.35,0.45,0.39
THD::send_result_set_row,0.35,0.41,0.38800000000000007
JOIN::init_planner_arrays,0.33,0.46,0.38599999999999995
buf_read_page,0.35,0.4,0.384
IndexRangeScanIterator::Init,0.33,0.43,0.38
dev_queue_xmit,0.36,0.39,0.37799999999999995
mpage_prepare_extent_to_map,0.35,0.41,0.37799999999999995
check_access,0.33,0.42,0.372
__dev_queue_xmit,0.35,0.38,0.36800000000000005
innobase_commit_low,0.32,0.4,0.358
substitute_for_best_equal_field,0.34,0.37,0.354
create_ref_for_key,0.34,0.37,0.352
trx_commit_for_mysql,0.32,0.39,0.34800000000000003
IndexRangeScanIterator::shared_reset,0.28,0.38,0.344
Buf_fetch<Buf_fetch_normal>::read_page,0.31,0.37,0.34199999999999997
MDL_context::release_locks_stored_before,0.3,0.35,0.33199999999999996
PTI_comp_op::itemize,0.3,0.35,0.33
lock_table_names,0.29,0.36,0.328
generic_write_end,0.3,0.35,0.328
ib_io_wr-1,0.31,0.33,0.324
pfs_create_metadata_lock_vc,0.31,0.35,0.324
trx_commit,0.29,0.36,0.32399999999999995
ib_io_wr-2,0.3,0.33,0.316
ib_io_wr-3,0.3,0.33,0.316
trx_commit_low,0.29,0.35,0.316
LEX::reset,0.3,0.33,0.316
InitIndexRangeScan,0.25,0.34,0.31200000000000006
ib_io_wr-4,0.3,0.32,0.312
MDL_context::find_ticket,0.29,0.35,0.31
check_table_access,0.23,0.37,0.30999999999999994
create_metadata_lock,0.29,0.33,0.308
add_key_fields,0.26,0.34,0.30600000000000005
Table_ref::fetch_number_of_rows,0.25,0.38,0.304
tag_pages_for_writeback,0.28,0.34,0.304
ha_innobase::external_lock,0.28,0.34,0.30200000000000005
__strlen_sse2_pminub,0.28,0.33,0.30200000000000005
irq_exit,0.26,0.36,0.302
mpage_process_page_bufs,0.28,0.33,0.30000000000000004
btr_cur_pessimistic_insert,0.28,0.32,0.30000000000000004
page_rec_get_n_recs_before,0.28,0.32,0.298
Query_expression::cleanup,0.25,0.33,0.29600000000000004
mpage_submit_page,0.27,0.33,0.29400000000000004
handler::read_range_next,0.28,0.31,0.29400000000000004
rec_init_offsets,0.26,0.34,0.294
locksys::Global_shared_latch_guard::Global_shared_latch_guard,0.27,0.32,0.29200000000000004
Item::Item,0.26,0.3,0.28400000000000003
__irqentry_text_start,0.24,0.34,0.28200000000000003
ret_from_intr,0.24,0.34,0.28200000000000003
cmp_dtuple_rec_with_match_bytes,0.27,0.3,0.28
DML_prelocking_strategy::handle_table,0.25,0.32,0.28
handler::ha_index_next,0.27,0.3,0.28
sys_recvfrom,0.24,0.31,0.276
Sql_cmd_insert_base::prepare_inner,0.25,0.31,0.276
que_run_threads,0.26,0.29,0.276
PT_item_list::contextualize,0.26,0.3,0.274
mem_heap_create_block,0.26,0.29,0.274
Item::itemize,0.24,0.3,0.274
digest_add_token,0.2,0.33,0.268
__vsnprintf_chk,0.21,0.31,0.268
SYSC_recvfrom,0.24,0.3,0.266
Item::save_in_field_inner,0.23,0.3,0.266
btr_page_split_and_insert,0.23,0.28,0.264
__clock_gettime,0.24,0.28,0.264
Protocol_classic::send_field_metadata,0.22,0.32,0.264
mem_heap_block_free,0.23,0.3,0.264
dict_mem_table_create,0.23,0.29,0.264
MEM_ROOT::AllocSlow,0.24,0.31,0.262
row_purge_step,0.25,0.28,0.262
check_one_table_access,0.23,0.28,0.258
block_write_end,0.21,0.28,0.258
close_thread_table,0.22,0.28,0.258
pthread_mutex_lock,0.22,0.31,0.256
ext4_bio_write_page,0.22,0.28,0.254
MEM_ROOT::ForceNewBlock,0.23,0.3,0.252
my_net_write,0.24,0.29,0.25
__block_commit_write.isra.21,0.21,0.27,0.25
check_stack_overrun,0.21,0.26,0.248
Buf_fetch<Buf_fetch_other>::single_page,0.21,0.28,0.248
check_trx_exists,0.22,0.27,0.248
Field_new_decimal::store_value,0.23,0.27,0.248
Query_tables_list::reset_query_tables_list,0.23,0.26,0.248
lock_table,0.22,0.27,0.246
CreateIteratorFromAccessPath,0.23,0.26,0.246
init_ref_part,0.22,0.28,0.244
my_timer_cycles,0.21,0.29,0.242
pfs_memory_alloc_vc,0.22,0.25,0.242
pthread_mutex_unlock,0.22,0.26,0.242
Protocol_classic::send_ok,0.21,0.26,0.238
pfs_start_stage_v1,0.18,0.29,0.238
check_single_table_access,0.2,0.26,0.236
THD::convert_string,0.21,0.25,0.23399999999999999
MDL_context::release_lock,0.22,0.25,0.23399999999999999
dev_hard_start_xmit,0.2,0.26,0.23399999999999999
MEM_ROOT::AllocBlock,0.21,0.28,0.23200000000000004
os_file_read_func,0.21,0.24,0.22999999999999998
__memcmp_sse4_1,0.2,0.25,0.22800000000000004
sk_reset_timer,0.2,0.25,0.22799999999999998
sk_stream_alloc_skb,0.21,0.26,0.22599999999999998
my_free,0.2,0.25,0.22400000000000003
__wake_up,0.2,0.25,0.22399999999999998
mod_timer,0.2,0.24,0.21800000000000003
generic_file_aio_read2,0.21,0.23,0.21800000000000003
ext4_file_read,0.21,0.23,0.21800000000000003
ibuf_merge_or_delete_for_page,0.21,0.22,0.21600000000000003
do_generic_file_read.constprop.52,0.21,0.23,0.21400000000000002
__ext4_journal_start_sb,0.19,0.23,0.21200000000000002
check_field_is_const,0.17,0.25,0.21200000000000002
pfs_memory_free_vc,0.17,0.26,0.21000000000000002
MDL_ticket_store::find_in_lists,0.18,0.26,0.21000000000000002
__vdso_clock_gettime,0.17,0.24,0.20800000000000002
trx_purge,0.2,0.22,0.20800000000000002
Item_equal::update_const,0.2,0.24,0.20800000000000002
Protocol_classic::send_eof,0.19,0.22,0.20800000000000002
Item_bool_func2::resolve_type,0.18,0.25,0.20600000000000002
"PFS_buffer_scalable_container<PFS_metadata_lock, 1024, 1024, PFS_buffer_default_array<PFS_metadata_lock>, PFS_buffer_default_allocator<PFS_metadata_lock> >::allocate",0.19,0.22,0.20400000000000001
sys_pread64,0.2,0.22,0.20400000000000001
ib_srv_wkr-1,0.08,0.25,0.202
blk_done_softirq,0.15,0.25,0.202
virtblk_request_done,0.16,0.25,0.202
btr_cur_pessimistic_update,0.18,0.22,0.202
loopback_xmit,0.17,0.22,0.202
vfs_read,0.19,0.22,0.2
page_copy_rec_list_end,0.17,0.23,0.2
buf_block_from_ahi,0.14,0.23,0.2
blk_mq_end_request,0.15,0.25,0.198
mtr_t::Command::release_all,0.17,0.22,0.198
buf_page_get_known_nowait,0.17,0.22,0.196
__alloc_skb,0.18,0.22,0.196
do_sync_read,0.19,0.21,0.196
Row_sel_get_clust_rec_for_mysql::operator,0.18,0.22,0.196
ha_insert_for_hash_func,0.18,0.21,0.194
PT_insert::make_cmd,0.15,0.26,0.194
__strcmp_sse42,0.15,0.21,0.194
ut_lock_free_hash_t::get,0.17,0.22,0.194
trx_undo_assign_undo,0.17,0.23,0.194
os_aio_handler,0.16,0.21,0.194
__vdso_gettimeofday,0.17,0.21,0.19200000000000003
JOIN::optimize_distinct_group_order,0.17,0.21,0.192
rec_get_nth_field_offs,0.18,0.21,0.192
sock_recvmsg,0.17,0.22,0.192
lock_rec_convert_impl_to_expl,0.17,0.22,0.19000000000000003
__sched_yield,0.09,0.29,0.188
Arg_comparator::set_cmp_func,0.17,0.21,0.188
grab_cache_page_write_begin,0.17,0.21,0.186
Item_field::set_field,0.16,0.2,0.186
btr_pcur_t::store_position,0.17,0.21,0.186
hrtimer_start_range_ns,0.16,0.21,0.186
jbd2__journal_start,0.16,0.2,0.18400000000000002
dict_mem_index_create,0.16,0.2,0.184
sp_add_used_routine,0.16,0.21,0.182
vfprintf,0.14,0.22,0.182
mem_heap_add_block,0.16,0.2,0.17600000000000002
btr_cur_latch_leaves,0.14,0.2,0.17600000000000002
Query_block::cleanup,0.16,0.2,0.176
Item_equal::compare_const,0.15,0.2,0.174
LinuxAIOHandler::poll,0.14,0.19,0.174
trx_commit_complete_for_mysql,0.14,0.21,0.174
hardware::crc32_using_pclmul,0.15,0.2,0.17200000000000001
mysql_audit_notify,0.15,0.2,0.17200000000000001
Buf_fetch_other::get,0.16,0.19,0.172
Item_field::itemize,0.14,0.2,0.17
Query_block::apply_local_transforms,0.14,0.19,0.17
update_time,0.15,0.19,0.16999999999999998
log_write_up_to,0.13,0.21,0.16999999999999998
__mark_inode_dirty,0.16,0.19,0.16999999999999998
mlog_open_and_write_index,0.16,0.18,0.168
Log_file_handle::fsync,0.15,0.18,0.16799999999999998
CRYPTO_malloc,0.12,0.22,0.166
__find_get_page,0.16,0.18,0.166
file_update_time,0.15,0.19,0.16599999999999998
free,0.14,0.19,0.16599999999999998
net_flush,0.15,0.18,0.164
"std::_Hashtable<std::string, std::pair<std::string const, Sroutine_hash_entry*>, Malloc_allocator<std::pair<std::string const, Sroutine_hash_entry*> >, std::__detail::_Select1st, std::equal_to<std::string>, std::hash<std::string>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::clear",0.14,0.18,0.164
ext4_dirty_inode,0.14,0.19,0.16200000000000003
Double_write::prepare,0.14,0.19,0.162
page_move_rec_list_end,0.14,0.2,0.162
rec_get_converted_size_comp,0.15,0.17,0.16
sock_poll,0.15,0.18,0.16
cleanup_items,0.14,0.18,0.16
invoke_pre_parse_rewrite_plugins,0.13,0.19,0.158
Double_write::check_block,0.14,0.19,0.158
Field::warn_if_overflow,0.14,0.18,0.156
cmp_dtuple_rec,0.14,0.18,0.156
Item_cond::update_used_tables,0.11,0.18,0.156
dict_index_copy_types,0.13,0.18,0.156
btr_cur_pessimistic_delete,0.14,0.18,0.15400000000000003
ha_innobase::store_lock,0.15,0.16,0.154
inet_recvmsg,0.14,0.17,0.15200000000000002
__find_lock_page,0.13,0.17,0.15200000000000002
handler::ha_reset,0.14,0.16,0.15000000000000002
my_convert,0.12,0.17,0.15000000000000002
lock_trx_release_locks,0.13,0.17,0.15000000000000002
page_simple_validate_new,0.12,0.17,0.15
tcp_send_mss,0.13,0.16,0.14800000000000002
__fdget,0.12,0.17,0.14800000000000002
mutex_enter_inline<PolicyMutex<TTASEventMutex<BlockMutexPolicy> > >,0.13,0.18,0.14800000000000002
TABLE::update_const_key_parts,0.14,0.16,0.14800000000000002
rec_get_nth_field_offs_old,0.13,0.17,0.14800000000000002
rec_convert_dtuple_to_rec,0.14,0.16,0.14800000000000002
row_sel_field_store_in_mysql_format_func,0.14,0.16,0.14800000000000002
thd_to_trx,0.12,0.17,0.14600000000000002
get_best_ror_intersect,0.13,0.17,0.14600000000000002
blk_update_request,0.12,0.17,0.14600000000000002
btr_compress,0.13,0.17,0.14600000000000002
page_copy_rec_list_end_to_created_page,0.13,0.18,0.14600000000000002
"std::__stable_sort_adaptive<Key_use*, Key_use*, long, __gnu_cxx::__ops::_Iter_comp_iter<bool",0.13,0.16,0.14600000000000002
rec_get_nth_field_old,0.12,0.17,0.14600000000000002
mysql_unlock_tables,0.14,0.15,0.14400000000000002
TABLE::init,0.12,0.16,0.14400000000000002
JOIN::make_tmp_tables_info,0.13,0.16,0.14400000000000002
row_sel_convert_mysql_key_to_innobase,0.13,0.16,0.14400000000000002
blk_finish_plug,0.12,0.17,0.14200000000000002
Item_ident::itemize,0.12,0.17,0.14200000000000002
sysret_audit,0.12,0.18,0.14200000000000002
__fget_light,0.12,0.16,0.14200000000000002
mutex_lock,0.12,0.16,0.14
alloc_query,0.12,0.17,0.14
blk_flush_plug_list,0.12,0.16,0.14
dict_index_add_col,0.1,0.2,0.13999999999999999
bio_endio,0.11,0.16,0.138
Field::set_warning,0.12,0.16,0.138
blk_mq_flush_plug_list,0.12,0.16,0.136
store_key::copy,0.13,0.14,0.136
JOIN::create_access_paths,0.12,0.15,0.134
__check_object_size,0.12,0.16,0.134
netif_rx,0.11,0.15,0.134
PFS_memory_safe_stat::count_alloc,0.11,0.18,0.134
"std::_Hashtable<std::string, std::pair<std::string const, std::unique_ptr<Session_sysvars_tracker::sysvar_node_st, My_free_deleter> >, Malloc_allocator<std::pair<std::string const, std::unique_ptr<Session_sysvars_tracker::sysvar_node_st, My_free_deleter> > >, std::__detail::_Select1st, Collation_key_equal, Collation_hasher, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::_M_find_before_node",0.12,0.16,0.132
Item_func_eq::val_int,0.1,0.16,0.132
syscall,0.12,0.14,0.132
netif_rx_internal,0.1,0.15,0.132
Optimize_table_order::choose_table_order,0.12,0.15,0.13
submit_bio,0.09,0.15,0.13
Field::send_to_protocol,0.1,0.15,0.128
mtr_t::Command::add_dirty_blocks_to_flush_list,0.11,0.14,0.128
__wake_up_bit,0.12,0.14,0.128
Query_block::Query_block,0.11,0.16,0.126
start_this_handle,0.11,0.15,0.126
tcp_recvmsg,0.11,0.14,0.126
__mutex_lock_slowpath,0.11,0.14,0.126
PTI_get_system_variable::itemize,0.11,0.14,0.124
operator new,0.1,0.17,0.124
Item_func::type,0.11,0.14,0.124
push_warning_printf,0.11,0.15,0.124
Item_int::Item_int,0.11,0.13,0.124
Item_field::used_tables,0.11,0.14,0.124
blk_mq_sched_insert_requests,0.1,0.15,0.124
__audit_syscall_exit,0.1,0.16,0.124
__lll_unlock_wake,0.1,0.15,0.124
generic_make_request,0.09,0.14,0.124
__test_set_page_writeback,0.1,0.14,0.12200000000000003
store_key::copy_inner,0.11,0.13,0.122
rec_copy_prefix_to_buf,0.1,0.14,0.122
Item_field::Item_field,0.11,0.13,0.122
Item_cond_and::val_int,0.11,0.13,0.12
find_field_in_table,0.11,0.14,0.12
ext4_end_bio,0.09,0.14,0.118
dict_mem_index_free,0.11,0.14,0.118
